source_id,n_sectors,period,depth,verdict,flat_bottom,asymmetry,secondary_depth,odd_even,depth_cv,sin_r2,sec_detected,sec_frac_detected,sec_depth_cv,sec_depth_scatter_corr,host_scatter_ppm
2947317750927588224,4,1.3800000000000008,0.0017625188025554,natural_planet,0.15625,0.1227372269088063,0.0001482905790828,0.319291068358297,1.282255387098148,0.1233411086469411,4,1.0,0.7685283064459281,0.6095235070982915,1502.5620492991163
4611065348410891904,9,0.6200000000000001,0.0001329699322998,natural_planet,0.1714285714285714,0.0415201162147175,-2.964217448231388e-05,0.1178231492055185,3.7749318335505087,0.0032936618162586,4,0.4444444444444444,0.4811312155360555,0.908447769884412,589.2692449023278
4721747514619865216,12,7.420000000000006,0.0003021911939632,natural_planet,0.24,0.0396415220034207,1.858466120663316e-05,0.0852242256111681,1.9800715240361808,0.0062967298202896,5,0.4166666666666667,0.8287538633778616,0.9260299341255264,1334.9152453315578
4678041618178220672,34,4.940000000000004,0.0003294540534484,natural_planet,0.2068965517241379,0.0369879614081567,-0.0001068316340673,0.1246570316349135,2.11095246739287,0.028058277222792,16,0.4705882352941176,1.0525810001031628,0.89289932852669,1684.2211905533939
2931013161723952640,2,2.0400000000000014,0.0011798161001803,natural_planet,0.1025641025641025,0.1402693892764357,-0.0005760977583324,0.0303039106620562,0.4026671972751213,0.4733898147984102,2,1.0,0.0726826025958265,,2130.1450825254356
2289127756709633664,61,1.620000000000001,0.0012935156288853,eclipsing_binary,0.3333333333333333,0.0546244972381735,0.0007312467561426,0.0008153783425098,3.448224717738393,0.0152062901393883,42,0.6885245901639344,0.667610160303572,0.6738177488097636,2190.8462050168655
872011131413841664,5,12.22000000000001,0.0010274698041422,natural_planet,0.25,0.0264739115386526,2.4823433284359982e-05,0.1833662241447248,29.761950388007328,0.0002443085211977,1,0.25,,,1059.8435371972987
4622845924010862080,37,1.8600000000000008,0.0003357681827108,natural_planet,0.0625,0.029425462240006,-9.05775530515296e-05,0.3921665420254345,2.7632235394985982,0.0093010205493093,21,0.5675675675675675,1.509453146659445,0.8541763209434917,1370.438202074665
5329928558923974528,4,3.480000000000002,0.0026476612316925,RESIDUAL,0.2941176470588235,0.2827690581011111,-8.39049253089641e-05,0.0346897223059371,2.3599336475618387,0.0092728626131981,2,0.5,0.3175318258348755,,1034.1049281167768
1999241103734628608,8,0.7600000000000002,0.0002175315377985,natural_planet,0.1724137931034483,0.0336998573069686,2.874773474936809e-05,0.1719634064059197,3.4134240082288825,0.0057463147778286,4,0.5,0.4574226869055127,-0.168590445794312,758.8476596437545
102427754465060096,7,7.680000000000007,0.0006004305835789,natural_planet,0.0909090909090909,0.1173885589979106,-4.052653802766315e-06,0.1583775750646758,6.090954199105026,7.298596000904212e-06,1,0.1428571428571428,,,608.9159204271601
5856560337637521280,4,10.500000000000009,0.0009183122356771,RESIDUAL,0.1818181818181818,0.0218494495052855,-3.71378576695669e-05,0.1606523897195351,1.7513586500422822,0.0095279570104139,1,0.25,,,2321.6817209371616
1199758333425429120,7,12.92000000000001,0.001638158538326,RESIDUAL,0.3125,0.3714387158566028,2.1369816070038183e-06,0.0125676924025578,,0.0068016414160141,2,1.0,0.9351113904378632,,1146.2611385766008
5734737090642468224,3,12.68000000000001,0.0031723415503789,eclipsing_binary,0.25,0.6336947170611553,-8.23718802728246e-05,1.0936200099051356,2.1399262300902504,0.0004762323372989,1,1.0,,,559.1140680374862
5911515818549119744,16,0.9200000000000004,0.000933540705399,natural_planet,0.1612903225806451,0.0867131003056266,0.0001748940928982,0.1174146083839795,1.6460857450301831,0.0202925246627027,12,0.75,1.304825491439615,0.968059639716018,3502.317302334943
2185849289485695360,16,3.0400000000000023,0.0003068207947465,RESIDUAL,0.1025641025641025,0.1841237783870585,-9.69922994078498e-05,0.036233173422465,7.261462893831498,0.0141443964265736,7,0.4375,0.8538208882255105,0.958765762861833,1086.6147422635972
3015216991987620096,5,2.0000000000000013,0.0003573761271664,eclipsing_binary,0.1,0.069403078475313,-0.0001179623989915,0.5919228561601115,1.9683615296354904,0.0588478677841256,4,0.8,0.9630380334982496,0.97784377732294,954.6349969357384
533122956040102400,7,12.44000000000001,0.0001702589639797,natural_planet,0.25,0.055066655240922,7.718646832355347e-06,0.052842319080579,3.003286527667993,6.550851036080108e-05,1,0.1428571428571428,,,222.9855327304151
2302593887929552512,25,6.720000000000006,0.0002622953126572,natural_planet,0.1785714285714285,0.0518541442615559,-5.232090542151013e-06,0.1800046815907282,1.925737349559699,0.0018557925566035,7,0.28,0.8800844194295784,0.9166477629159748,1486.1660631836235
1418958105409001600,18,3.2200000000000024,0.0003747981997397,natural_planet,0.1923076923076923,0.0052766753080915,-4.404663288570809e-05,0.3845713221858785,2.493336102823428,0.0098769246093449,6,0.3333333333333333,0.9170924006731268,0.968995895181901,1411.4398117871765
2584467020993005696,3,1.1800000000000006,0.0028261513404096,natural_planet,0.2432432432432432,0.0819775326262373,-0.0014132707499563,0.0076573604755097,1.04707483711371,0.0012895137663647,3,1.0,0.1668458490815231,0.448495306143705,2470.420101097302
6780311973656466560,7,12.08000000000001,0.0005211418165669,natural_planet,0.2727272727272727,0.0819677728957142,-4.106273541326644e-05,0.0939360281385801,1.1370378494773676,0.001156636105969,3,0.4285714285714285,0.586521447865977,0.7169154013699998,1007.7225684956691
2295774441937204864,58,3.3200000000000025,0.0001310201663633,natural_planet,0.1923076923076923,0.1124920473033528,1.3485974693971949e-05,0.0604260493505441,3.775219019599069,0.0005153697482668,16,0.2758620689655172,1.3220570273402532,0.9850438598249838,1034.9697958983218
3036740722378363648,3,3.2000000000000024,0.0011724308937256,natural_planet,0.1818181818181818,0.0081640843607594,-5.8718401233504025e-05,0.3151371699609043,3.1247217826913145,0.000535179550856,2,0.6666666666666666,0.4896939999505907,,903.3670094946747
