source_id,n_sectors,period,depth,verdict,flat_bottom,asymmetry,secondary_depth,odd_even,depth_cv,sin_r2,sec_detected,sec_frac_detected,sec_depth_cv,sec_depth_scatter_corr,host_scatter_ppm
2628360590325729920,2,0.5,0.024414761588671063,natural_planet,0.2857142857142857,0.09764536072829097,-0.007645063631658067,0.46340151353588355,0.3918962214561849,0.3551386331195394,2,1.0,0.38166834403492156,,32029.561047331707
5328345537056078848,6,2.700000000000002,0.004723014616842436,natural_planet,0.42857142857142855,0.10540107250434502,0.00021923381662924957,0.06514163245513348,0.6459601754912343,0.00359415593752499,6,1.0,0.6220894519091055,0.2229246755599311,2784.716805125692
1868370289135918080,6,1.1800000000000006,0.0013263556898175377,eclipsing_binary,0.3333333333333333,0.34550167426230066,0.0005384834859828436,0.02537437907714923,0.9772999817691859,0.00019450843975665766,6,1.0,0.17020292764445255,0.2376972417728209,1980.3520827637315
2186607230958649600,4,1.1400000000000006,0.022914287046438386,eclipsing_binary,0.10638297872340426,0.038056996348157124,0.023267418426942355,0.04191882711497141,2.884301423157307,0.2781025951647256,3,0.75,0.2684949023938975,0.9988149947698098,21462.28055536609
3168125245131332608,12,2.2200000000000015,0.023720439669598692,eclipsing_binary,0.35135135135135137,0.03180730932107618,0.01411224660595889,0.003196675130281827,0.8608426050680058,8.835390819827982e-05,11,0.9166666666666666,0.6266940899019786,0.9205076566742545,5000.155831544304
2494702071363095168,3,0.8000000000000003,0.002216331147612327,natural_planet,0.08571428571428572,0.13044796914376994,0.00034075351949525157,0.13085561213650113,1.2599472362754296,0.13857183630862357,3,1.0,1.0861782899567538,0.9703865261889388,2667.0504348943796
2223396237183204480,10,0.7600000000000002,0.0012243797600133277,RESIDUAL,0.17391304347826086,0.24507551729385066,7.582183753884753e-05,0.03823536256202246,3.5025601578322427,0.00022530230671813367,5,0.5,0.6050203538277253,0.9211228376160235,2277.9401550804723
6898307404019931392,2,1.4800000000000009,0.012692469408866147,natural_planet,0.3333333333333333,0.09368145948439825,-0.0015394909079919916,0.028125953765843578,0.3307033556167087,0.4477430931740436,2,1.0,0.08329653550218039,,12251.420744746745
5247165398115868160,8,0.9200000000000004,0.0012170927729908687,natural_planet,0.3,0.06076725193978366,-0.00023746888505371544,0.024121038688161196,2.712810868003116,9.07601099315869e-05,4,0.5,0.298030947170159,0.8135902223653589,924.4332815200299
1129490881755217152,20,11.40000000000001,0.01575330670020436,natural_planet,0.5,0.08011114973283272,0.00017225715225799298,0.0010863323421825863,6.084121351904598,2.466836952996765e-05,18,0.9,0.5240948137924298,0.06835453413948767,1772.0906403864676
637751829698267648,20,11.580000000000009,0.0014931773865038966,RESIDUAL,0.2857142857142857,0.5693708378660769,-2.514082555415964e-05,0.02198910556240305,3.688222863323129,6.113815515618182e-05,2,0.10526315789473684,0.997979167715264,,1900.6543356332581
1397924585409290240,12,11.740000000000009,0.026870874082034923,RESIDUAL,1.0,0.13640014620478536,0.00011046983740681249,0.0015484222426631199,1.563477662849581,0.0005108160574558429,12,1.0,0.24795169312237367,0.3869853908784057,1738.567649984431
5094194949543169664,6,5.260000000000004,0.0015227659629127865,natural_planet,0.23076923076923078,0.010756904228651951,-6.0650167945430766e-05,0.00365189805031564,,8.802022729015313e-06,6,1.0,0.3692909852668514,-0.13666595634224957,1696.5782222543842
5920839569767196672,3,1.0400000000000005,0.0017669162654936343,natural_planet,0.39285714285714285,0.005475452529852485,-0.0003521066212659463,0.0006135891039047924,0.2876549386808141,0.00042511466391292885,3,1.0,0.1438522850276741,0.9963656588985484,700.3467330628083
4611433272488780544,7,1.3000000000000007,0.00138858784906426,natural_planet,0.15384615384615385,0.13825842662637883,-0.000521897248832448,0.05768458179863053,1.1720249628535315,0.00010575809574131512,6,0.8571428571428571,0.5844753886872898,-0.6338690173578285,1472.791524025148
2561459808901475584,3,2.1200000000000014,0.0031456527017834635,RESIDUAL,0.375,0.1545374846682013,-0.00023640338644403958,0.013180484750616802,1.2900318596953706,0.0003077189906991462,2,0.6666666666666666,0.023857389033321394,,1228.9373277928107
459850672230999424,5,1.3400000000000007,0.0026285510952646085,RESIDUAL,0.24242424242424243,0.21362969200041754,0.0007865969304131637,0.16170403600821764,,0.07522285759852254,3,0.6,0.985437837469979,0.9738912404160787,2840.3061532200068
2173928934175297920,8,8.340000000000007,0.0004426893093101292,natural_planet,0.14814814814814814,0.14089584051942305,1.4454812637065828e-05,0.07324175978414008,,4.577088233426174e-06,2,0.25,0.06568909803946764,,355.78042107730965
422625782663627136,7,1.1800000000000006,0.007880703399323119,natural_planet,0.4583333333333333,0.011183166945466576,-0.0065170145160741155,0.00369143500656006,1.1138506298644077,2.896143414843344e-05,7,1.0,0.5237926153307144,0.5941759793028313,2639.9402504166715
974452114377486720,3,0.6000000000000001,0.0005768400880048485,natural_planet,0.1724137931034483,0.05260489236172298,-9.026453309246563e-07,0.2578214810933221,1.379267929126928,0.004513006615544435,3,1.0,0.5683905630702445,-0.653058904619248,1402.944410018775
4567848769004844160,3,1.580000000000001,0.07801150082060393,natural_planet,0.34615384615384615,0.03403143575482771,-0.013965208722714229,0.024094811068818726,0.30710452706206837,6.602968669067177e-05,3,1.0,0.22015553664281495,0.8893943042000888,41396.98989178589
93357127133226496,7,3.2000000000000024,0.003026283665009233,RESIDUAL,0.2857142857142857,0.6493225958527375,1.7381240947189625e-05,0.10074213778941024,,0.0018549382802094394,5,0.7142857142857143,0.47208312022343707,-0.738054942225641,1850.3080221204702
1234975239890024448,3,0.6600000000000001,0.0012817871556192184,natural_planet,0.19444444444444445,0.016674173495128234,5.7927579082628355e-05,0.1561257649580456,2.0983479395201345,0.00919522522327687,2,0.6666666666666666,0.14019036501921694,,1056.237884480956
3788580279456572928,8,1.4600000000000009,0.02156669273017886,natural_planet,0.34375,0.00029821894824150213,-0.006965135102595665,0.00847342684073833,0.5035706609330591,0.00012748989731770077,8,1.0,0.6595695215918237,0.9180859316554237,6231.822760564081
1987129158522089344,2,4.180000000000003,0.002801142103796117,RESIDUAL,0.75,1.7390615009276966,0.00011917182240017699,0.036939399758682816,4.269581676864285,0.004917464910171754,2,1.0,0.1367415239123506,,772.4814240001031
468554822895962112,2,1.8000000000000012,0.0008308449873140056,natural_planet,0.25925925925925924,0.057266113518511214,2.7326031296182052e-05,0.012444093006136681,0.6195562851270889,0.0014249738461974415,2,1.0,0.16814445232487188,,379.3154665715041
1834102703593748864,2,6.940000000000006,0.004750241484603901,natural_planet,0.5,0.12203879921910678,-2.981527243317572e-06,0.04914873911241477,0.45056541020598095,0.0056436349592761115,2,1.0,0.17808441255117904,,938.0715611861445
3443212986997578752,2,0.8400000000000003,0.0014044228282117377,RESIDUAL,0.20833333333333334,0.22781737662669246,-2.452126987018133e-06,0.027844396645641176,0.6910228307004986,0.01006354559246636,2,1.0,0.14531068864638008,,1390.695789992404
3304463007644770560,11,0.7200000000000002,0.0003877011392749985,RESIDUAL,0.12121212121212122,0.21390703126689223,-3.36115598482678e-05,0.11501022904739258,3.0568987956040834,1.674313199684363e-05,4,0.36363636363636365,0.14773704025371545,0.009408688279987578,1636.4634547749497
3553332306335529856,4,0.8000000000000003,0.022871904132157006,eclipsing_binary,0.25,0.11076816088125425,-0.000312229987577739,0.6336145960390513,1.4989211137736111,0.14970452981705373,4,1.0,0.6674543356506626,0.9731457371065142,2807.2182517463657
2169882181628993408,8,6.920000000000005,0.0006261418035502508,RESIDUAL,0.42857142857142855,0.7267477504279075,-4.088568074078758e-05,0.006901963405193755,4.986376308261838,1.4318747325603454e-05,6,0.75,0.3361306773430726,0.038186657472598105,249.3174829916747
3418733086457172736,4,4.580000000000004,0.0008462231274463106,natural_planet,0.15384615384615385,0.01511790470664813,-3.23361274008338e-05,0.005612800038458747,5.956276040391379,5.304346967860418e-05,2,0.5,0.16489061135969596,,665.3869147900282
4513844331299813632,5,1.9000000000000012,0.0011004775202121397,natural_planet,0.14285714285714285,0.047660990877133214,0.0003238127113701639,0.026295854898549503,1.6550310351969915,0.0035809992226704113,4,0.8,0.4654539195427321,0.8166818436717826,841.5157289085298
